Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,Spreadsheet,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Reaction Onset,Response Type,Response,Attempt,Correct,Incorrect,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display,Stimulus,Answer,t_Stop,Stop,NoGo_Feedback
122,1658745323383,25/07/2022 10:35:23,1658745323348,1,25/07/2022 11:35:23,92270,31,task-1njw,,23277043,p001,6832170,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.5060.134,1920x1080,1920x969,,Stop Signal Delay - After Caffeine ,6,task full ,task full ,6,11,2,Screen 2,button,timelimit_screen,999.9679999999935,,,,,0,1,0,,,1,,1,taskStop,Right_go.png,NoGo,150,Right_nogo.png,IsTrue
123,1658745324533,25/07/2022 10:35:24,1658745324498,1,25/07/2022 11:35:24,92270,31,task-1njw,,23277043,p001,6832170,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.5060.134,1920x1080,1920x969,,Stop Signal Delay - After Caffeine ,6,task full ,task full ,6,11,3,TEST,gosignal,gonogo,1149.9590000000026,,,NoGo,,1,0,0,,,,,1,taskStop,Right_go.png,NoGo,150,Right_nogo.png,IsTrue
124,1658745324736,25/07/2022 10:35:24,1658745324698,1,25/07/2022 11:35:24,92270,31,task-1njw,,23277043,p001,6832170,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.5060.134,1920x1080,1920x969,,Stop Signal Delay - After Caffeine ,6,task full ,task full ,6,11,6,IsTrue,button,timelimit_screen,200.00199999999313,,,,,0,1,0,,,1,,1,taskStop,Right_go.png,NoGo,150,Right_nogo.png,IsTrue
125,1658745325733,25/07/2022 10:35:25,1658745325698,1,25/07/2022 11:35:25,92270,31,task-1njw,,23277043,p001,6832170,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.5060.134,1920x1080,1920x969,,Stop Signal Delay - After Caffeine ,6,task full ,task full ,26,19,1,Screen 1,button,timelimit_screen,999.9690000000119,,,,,0,1,0,,,1,,1,taskGo,Left_go.png,Left,150,Left_go.png,NoGo
126,1658745326733,25/07/2022 10:35:26,1658745326698,1,25/07/2022 11:35:26,92270,31,task-1njw,,23277043,p001,6832170,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.5060.134,1920x1080,1920x969,,Stop Signal Delay - After Caffeine ,6,task full ,task full ,26,19,2,Screen 2,button,timelimit_screen,999.9579999999987,,,,,0,1,0,,,1,,1,taskGo,Left_go.png,Left,150,Left_go.png,NoGo
127,1658745327287,25/07/2022 10:35:27,1658745327251,1,25/07/2022 11:35:27,92270,31,task-1njw,,23277043,p001,6832170,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.5060.134,1920x1080,1920x969,,Stop Signal Delay - After Caffeine ,6,task full ,task full ,26,19,3,TEST,Zone1,response_keyboard_single,545.0999999996275,,,Left,1,1,0,0,,,,,1,taskGo,Left_go.png,Left,150,Left_go.png,NoGo
128,1658745328083,25/07/2022 10:35:28,1658745328048,1,25/07/2022 11:35:28,92270,31,task-1njw,,23277043,p001,6832170,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.5060.134,1920x1080,1920x969,,Stop Signal Delay - After Caffeine ,6,task full ,task full ,26,19,6,IsTrue,button,timelimit_screen,200.0500000000029,,,,,0,1,0,,,1,,1,taskGo,Left_go.png,Left,150,Left_go.png,NoGo
129,1658745329082,25/07/2022 10:35:29,1658745329048,1,25/07/2022 11:35:29,92270,31,task-1njw,,23277043,p001,6832170,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.5060.134,1920x1080,1920x969,,Stop Signal Delay - After Caffeine ,6,task full ,task full ,39,12,1,Screen 1,button,timelimit_screen,999.9649999999965,,,,,0,1,0,,,1,,1,taskStop,Right_go.png,NoGo,200,Right_nogo.png,IsTrue
130,1658745330085,25/07/2022 10:35:30,1658745330048,1,25/07/2022 11:35:30,92270,31,task-1njw,,23277043,p001,6832170,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.5060.134,1920x1080,1920x969,,Stop Signal Delay - After Caffeine ,6,task full ,task full ,39,12,2,Screen 2,button,timelimit_screen,999.94200000001,,,,,0,1,0,,,1,,1,taskStop,Right_go.png,NoGo,200,Right_nogo.png,IsTrue
131,1658745331284,25/07/2022 10:35:31,1658745331248,1,25/07/2022 11:35:31,92270,31,task-1njw,,23277043,p001,6832170,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.5060.134,1920x1080,1920x969,,Stop Signal Delay - After Caffeine ,6,task full ,task full ,39,12,3,TEST,gosignal,gonogo,1199.984999999986,,,NoGo,,1,0,0,,,,,1,taskStop,Right_go.png,NoGo,200,Right_nogo.png,IsTrue
132,1658745331484,25/07/2022 10:35:31,1658745331448,1,25/07/2022 11:35:31,92270,31,task-1njw,,23277043,p001,6832170,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.5060.134,1920x1080,1920x969,,Stop Signal Delay - After Caffeine ,6,task full ,task full ,39,12,6,IsTrue,button,timelimit_screen,199.98600000000442,,,,,0,1,0,,,1,,1,taskStop,Right_go.png,NoGo,200,Right_nogo.png,IsTrue
133,1658745332481,25/07/2022 10:35:32,1658745332448,1,25/07/2022 11:35:32,92270,31,task-1njw,,23277043,p001,6832170,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.5060.134,1920x1080,1920x969,,Stop Signal Delay - After Caffeine ,6,task full ,task full ,31,13,1,Screen 1,button,timelimit_screen,999.9670000000042,,,,,0,1,0,,,1,,1,taskStop,Right_go.png,NoGo,200,Right_nogo.png,IsTrue
134,1658745333482,25/07/2022 10:35:33,1658745333448,1,25/07/2022 11:35:33,92270,31,task-1njw,,23277043,p001,6832170,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.5060.134,1920x1080,1920x969,,Stop Signal Delay - After Caffeine ,6,task full ,task full ,31,13,2,Screen 2,button,timelimit_screen,999.9439999999886,,,,,0,1,0,,,1,,1,taskStop,Right_go.png,NoGo,200,Right_nogo.png,IsTrue
135,1658745334687,25/07/2022 10:35:34,1658745334648,1,25/07/2022 11:35:34,92270,31,task-1njw,,23277043,p001,6832170,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.5060.134,1920x1080,1920x969,,Stop Signal Delay - After Caffeine ,6,task full ,task full ,31,13,3,TEST,gosignal,gonogo,1199.9800000000105,,,NoGo,,1,0,0,,,,,1,taskStop,Right_go.png,NoGo,200,Right_nogo.png,IsTrue
136,1658745334881,25/07/2022 10:35:34,1658745334848,1,25/07/2022 11:35:34,92270,31,task-1njw,,23277043,p001,6832170,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.5060.134,1920x1080,1920x969,,Stop Signal Delay - After Caffeine ,6,task full ,task full ,31,13,6,IsTrue,button,timelimit_screen,199.9429999999993,,,,,0,1,0,,,1,,1,taskStop,Right_go.png,NoGo,200,Right_nogo.png,IsTrue
137,1658745335885,25/07/2022 10:35:35,1658745335848,1,25/07/2022 11:35:35,92270,31,task-1njw,,23277043,p001,6832170,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.5060.134,1920x1080,1920x969,,Stop Signal Delay - After Caffeine ,6,task full ,task full ,29,20,1,Screen 1,button,timelimit_screen,999.9049999999988,,,,,0,1,0,,,1,,1,taskGo,Right_go.png,Right,200,Right_go.png,NoGo
138,1658745336882,25/07/2022 10:35:36,1658745336848,1,25/07/2022 11:35:36,92270,31,task-1njw,,23277043,p001,6832170,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.5060.134,1920x1080,1920x969,,Stop Signal Delay - After Caffeine ,6,task full ,task full ,29,20,2,Screen 2,button,timelimit_screen,1000.0869999999995,,,,,0,1,0,,,1,,1,taskGo,Right_go.png,Right,200,Right_go.png,NoGo
139,1658745337837,25/07/2022 10:35:37,1658745337802,1,25/07/2022 11:35:37,92270,31,task-1njw,,23277043,p001,6832170,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.5060.134,1920x1080,1920x969,,Stop Signal Delay - After Caffeine ,6,task full ,task full ,29,20,3,TEST,Zone2,response_keyboard_single,947.0999999996275,,,Right,1,1,0,0,,,,,1,taskGo,Right_go.png,Right,200,Right_go.png,NoGo
140,1658745338282,25/07/2022 10:35:38,1658745338247,1,25/07/2022 11:35:38,92270,31,task-1njw,,23277043,p001,6832170,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.5060.134,1920x1080,1920x969,,Stop Signal Delay - After Caffeine ,6,task full ,task full ,29,20,6,IsTrue,button,timelimit_screen,200.32000000000698,,,,,0,1,0,,,1,,1,taskGo,Right_go.png,Right,200,Right_go.png,NoGo
141,1658745339285,25/07/2022 10:35:39,1658745339248,1,25/07/2022 11:35:39,92270,31,task-1njw,,23277043,p001,6832170,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.5060.134,1920x1080,1920x969,,Stop Signal Delay - After Caffeine ,6,task full ,task full ,36,14,1,Screen 1,button,timelimit_screen,999.9559999999765,,,,,0,1,0,,,1,,1,taskStop,Left_go.png,NoGo,150,Left_nogo.png,IsTrue
142,1658745340299,25/07/2022 10:35:40,1658745340247,1,25/07/2022 11:35:40,92270,31,task-1njw,,23277043,p001,6832170,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.5060.134,1920x1080,1920x969,,Stop Signal Delay - After Caffeine ,6,task full ,task full ,36,14,2,Screen 2,button,timelimit_screen,999.94200000001,,,,,0,1,0,,,1,,1,taskStop,Left_go.png,NoGo,150,Left_nogo.png,IsTrue
143,1658745341440,25/07/2022 10:35:41,1658745341398,1,25/07/2022 11:35:41,92270,31,task-1njw,,23277043,p001,6832170,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.5060.134,1920x1080,1920x969,,Stop Signal Delay - After Caffeine ,6,task full ,task full ,36,14,3,TEST,gosignal,gonogo,1149.9949999999953,,,NoGo,,1,0,0,,,,,1,taskStop,Left_go.png,NoGo,150,Left_nogo.png,IsTrue
144,1658745341635,25/07/2022 10:35:41,1658745341597,1,25/07/2022 11:35:41,92270,31,task-1njw,,23277043,p001,6832170,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.5060.134,1920x1080,1920x969,,Stop Signal Delay - After Caffeine ,6,task full ,task full ,36,14,6,IsTrue,button,timelimit_screen,199.92199999999139,,,,,0,1,0,,,1,,1,taskStop,Left_go.png,NoGo,150,Left_nogo.png,IsTrue
145,1658745342633,25/07/2022 10:35:42,1658745342597,1,25/07/2022 11:35:42,92270,31,task-1njw,,23277043,p001,6832170,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.5060.134,1920x1080,1920x969,,Stop Signal Delay - After Caffeine ,6,task full ,task full ,15,15,1,Screen 1,button,timelimit_screen,1000.0360000000219,,,,,0,1,0,,,1,,1,taskStop,Right_go.png,NoGo,200,Right_nogo.png,IsTrue
146,1658745343683,25/07/2022 10:35:43,1658745343597,1,25/07/2022 11:35:43,92270,31,task-1njw,,23277043,p001,6832170,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.5060.134,1920x1080,1920x969,,Stop Signal Delay - After Caffeine ,6,task full ,task full ,15,15,2,Screen 2,button,timelimit_screen,999.9569999999949,,,,,0,1,0,,,1,,1,taskStop,Right_go.png,NoGo,200,Right_nogo.png,IsTrue
147,1658745344832,25/07/2022 10:35:44,1658745344797,1,25/07/2022 11:35:44,92270,31,task-1njw,,23277043,p001,6832170,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.5060.134,1920x1080,1920x969,,Stop Signal Delay - After Caffeine ,6,task full ,task full ,15,15,3,TEST,gosignal,gonogo,1199.9700000000012,,,NoGo,,1,0,0,,,,,1,taskStop,Right_go.png,NoGo,200,Right_nogo.png,IsTrue
148,1658745345033,25/07/2022 10:35:45,1658745344997,1,25/07/2022 11:35:44,92270,31,task-1njw,,23277043,p001,6832170,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.5060.134,1920x1080,1920x969,,Stop Signal Delay - After Caffeine ,6,task full ,task full ,15,15,6,IsTrue,button,timelimit_screen,199.9210000000021,,,,,0,1,0,,,1,,1,taskStop,Right_go.png,NoGo,200,Right_nogo.png,IsTrue
149,1658745346032,25/07/2022 10:35:46,1658745345997,1,25/07/2022 11:35:45,92270,31,task-1njw,,23277043,p001,6832170,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.5060.134,1920x1080,1920x969,,Stop Signal Delay - After Caffeine ,6,task full ,task full ,51,16,1,Screen 1,button,timelimit_screen,1000.0179999999818,,,,,0,1,0,,,1,,1,taskStop,Left_go.png,NoGo,200,Left_nogo.png,IsTrue
150,1658745347033,25/07/2022 10:35:47,1658745346997,1,25/07/2022 11:35:46,92270,31,task-1njw,,23277043,p001,6832170,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.5060.134,1920x1080,1920x969,,Stop Signal Delay - After Caffeine ,6,task full ,task full ,51,16,2,Screen 2,button,timelimit_screen,999.9130000000005,,,,,0,1,0,,,1,,1,taskStop,Left_go.png,NoGo,200,Left_nogo.png,IsTrue
151,1658745348235,25/07/2022 10:35:48,1658745348198,1,25/07/2022 11:35:48,92270,31,task-1njw,,23277043,p001,6832170,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.5060.134,1920x1080,1920x969,,Stop Signal Delay - After Caffeine ,6,task full ,task full ,51,16,3,TEST,gosignal,gonogo,1200.021000000008,,,NoGo,,1,0,0,,,,,1,taskStop,Left_go.png,NoGo,200,Left_nogo.png,IsTrue
152,1658745348435,25/07/2022 10:35:48,1658745348397,1,25/07/2022 11:35:48,92270,31,task-1njw,,23277043,p001,6832170,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.5060.134,1920x1080,1920x969,,Stop Signal Delay - After Caffeine ,6,task full ,task full ,51,16,6,IsTrue,button,timelimit_screen,199.92600000000675,,,,,0,1,0,,,1,,1,taskStop,Left_go.png,NoGo,200,Left_nogo.png,IsTrue
153,1658745349431,25/07/2022 10:35:49,1658745349397,1,25/07/2022 11:35:49,92270,31,task-1njw,,23277043,p001,6832170,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.5060.134,1920x1080,1920x969,,Stop Signal Delay - After Caffeine ,6,task full ,task full ,22,21,1,Screen 1,button,timelimit_screen,999.6589999999851,,,,,0,1,0,,,1,,1,taskGo,Right_go.png,Right,150,Right_go.png,NoGo
154,1658745350433,25/07/2022 10:35:50,1658745350397,1,25/07/2022 11:35:50,92270,31,task-1njw,,23277043,p001,6832170,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.5060.134,1920x1080,1920x969,,Stop Signal Delay - After Caffeine ,6,task full ,task full ,22,21,2,Screen 2,button,timelimit_screen,1000.2570000000123,,,,,0,1,0,,,1,,1,taskGo,Right_go.png,Right,150,Right_go.png,NoGo
155,1658745351506,25/07/2022 10:35:51,1658745351468,1,25/07/2022 11:35:51,92270,31,task-1njw,,23277043,p001,6832170,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.5060.134,1920x1080,1920x969,,Stop Signal Delay - After Caffeine ,6,task full ,task full ,22,21,3,TEST,Zone2,response_keyboard_single,1062.800000000745,,,Right,1,1,0,0,,,,,1,taskGo,Right_go.png,Right,150,Right_go.png,NoGo
156,1658745351792,25/07/2022 10:35:51,1658745351747,1,25/07/2022 11:35:51,92270,31,task-1njw,,23277043,p001,6832170,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.5060.134,1920x1080,1920x969,,Stop Signal Delay - After Caffeine ,6,task full ,task full ,22,21,6,IsTrue,button,timelimit_screen,199.72299999999814,,,,,0,1,0,,,1,,1,taskGo,Right_go.png,Right,150,Right_go.png,NoGo
157,1658745352783,25/07/2022 10:35:52,1658745352746,1,25/07/2022 11:35:52,92270,31,task-1njw,,23277043,p001,6832170,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.5060.134,1920x1080,1920x969,,Stop Signal Delay - After Caffeine ,6,task full ,task full ,48,17,1,Screen 1,button,timelimit_screen,1000.1140000000014,,,,,0,1,0,,,1,,1,taskStop,Right_go.png,NoGo,150,Right_nogo.png,IsTrue
158,1658745353782,25/07/2022 10:35:53,1658745353747,1,25/07/2022 11:35:53,92270,31,task-1njw,,23277043,p001,6832170,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.5060.134,1920x1080,1920x969,,Stop Signal Delay - After Caffeine ,6,task full ,task full ,48,17,2,Screen 2,button,timelimit_screen,1000.112999999983,,,,,0,1,0,,,1,,1,taskStop,Right_go.png,NoGo,150,Right_nogo.png,IsTrue
159,1658745354935,25/07/2022 10:35:54,1658745354897,1,25/07/2022 11:35:54,92270,31,task-1njw,,23277043,p001,6832170,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.5060.134,1920x1080,1920x969,,Stop Signal Delay - After Caffeine ,6,task full ,task full ,48,17,3,TEST,gosignal,gonogo,1149.9720000000088,,,NoGo,,1,0,0,,,,,1,taskStop,Right_go.png,NoGo,150,Right_nogo.png,IsTrue
160,1658745355132,25/07/2022 10:35:55,1658745355097,1,25/07/2022 11:35:55,92270,31,task-1njw,,23277043,p001,6832170,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.5060.134,1920x1080,1920x969,,Stop Signal Delay - After Caffeine ,6,task full ,task full ,48,17,6,IsTrue,button,timelimit_screen,199.94699999998556,,,,,0,1,0,,,1,,1,taskStop,Right_go.png,NoGo,150,Right_nogo.png,IsTrue
161,1658745356129,25/07/2022 10:35:56,1658745356098,1,25/07/2022 11:35:56,92270,31,task-1njw,,23277043,p001,6832170,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.5060.134,1920x1080,1920x969,,Stop Signal Delay - After Caffeine ,6,task full ,task full ,13,22,1,Screen 1,button,timelimit_screen,999.698000000004,,,,,0,1,0,,,1,,1,taskGo,Right_go.png,Right,200,Right_go.png,NoGo
162,1658745357132,25/07/2022 10:35:57,1658745357097,1,25/07/2022 11:35:57,92270,31,task-1njw,,23277043,p001,6832170,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.5060.134,1920x1080,1920x969,,Stop Signal Delay - After Caffeine ,6,task full ,task full ,13,22,2,Screen 2,button,timelimit_screen,1000.2730000000156,,,,,0,1,0,,,1,,1,taskGo,Right_go.png,Right,200,Right_go.png,NoGo
163,1658745358262,25/07/2022 10:35:58,1658745358227,1,25/07/2022 11:35:58,92270,31,task-1njw,,23277043,p001,6832170,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.5060.134,1920x1080,1920x969,,Stop Signal Delay - After Caffeine ,6,task full ,task full ,13,22,3,TEST,Zone2,response_keyboard_single,1119.4000000003725,,,Right,1,1,0,0,,,,,1,taskGo,Right_go.png,Right,200,Right_go.png,NoGo
164,1658745358532,25/07/2022 10:35:58,1658745358496,1,25/07/2022 11:35:58,92270,31,task-1njw,,23277043,p001,6832170,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.5060.134,1920x1080,1920x969,,Stop Signal Delay - After Caffeine ,6,task full ,task full ,13,22,6,IsTrue,button,timelimit_screen,200.00299999999697,,,,,0,1,0,,,1,,1,taskGo,Right_go.png,Right,200,Right_go.png,NoGo
165,1658745359532,25/07/2022 10:35:59,1658745359497,1,25/07/2022 11:35:59,92270,31,task-1njw,,23277043,p001,6832170,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.5060.134,1920x1080,1920x969,,Stop Signal Delay - After Caffeine ,6,task full ,task full ,38,23,1,Screen 1,button,timelimit_screen,999.9370000000054,,,,,0,1,0,,,1,,1,taskGo,Right_go.png,Right,150,Right_go.png,NoGo
166,1658745360532,25/07/2022 10:36:00,1658745360497,1,25/07/2022 11:36:00,92270,31,task-1njw,,23277043,p001,6832170,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.5060.134,1920x1080,1920x969,,Stop Signal Delay - After Caffeine ,6,task full ,task full ,38,23,2,Screen 2,button,timelimit_screen,1000.0130000000063,,,,,0,1,0,,,1,,1,taskGo,Right_go.png,Right,150,Right_go.png,NoGo
167,1658745361566,25/07/2022 10:36:01,1658745361531,1,25/07/2022 11:36:01,92270,31,task-1njw,,23277043,p001,6832170,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.5060.134,1920x1080,1920x969,,Stop Signal Delay - After Caffeine ,6,task full ,task full ,38,23,3,TEST,Zone2,response_keyboard_single,1026.5,,,Right,1,1,0,0,,,,,1,taskGo,Right_go.png,Right,150,Right_go.png,NoGo
168,1658745361879,25/07/2022 10:36:01,1658745361847,1,25/07/2022 11:36:01,92270,31,task-1njw,,23277043,p001,6832170,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.5060.134,1920x1080,1920x969,,Stop Signal Delay - After Caffeine ,6,task full ,task full ,38,23,6,IsTrue,button,timelimit_screen,200.08300000001327,,,,,0,1,0,,,1,,1,taskGo,Right_go.png,Right,150,Right_go.png,NoGo
169,1658745362884,25/07/2022 10:36:02,1658745362847,1,25/07/2022 11:36:02,92270,31,task-1njw,,23277043,p001,6832170,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.5060.134,1920x1080,1920x969,,Stop Signal Delay - After Caffeine ,6,task full ,task full ,28,18,1,Screen 1,button,timelimit_screen,999.9459999999963,,,,,0,1,0,,,1,,1,taskStop,Left_go.png,NoGo,150,Left_nogo.png,IsTrue
170,1658745363886,25/07/2022 10:36:03,1658745363846,1,25/07/2022 11:36:03,92270,31,task-1njw,,23277043,p001,6832170,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.5060.134,1920x1080,1920x969,,Stop Signal Delay - After Caffeine ,6,task full ,task full ,28,18,2,Screen 2,button,timelimit_screen,999.9260000000068,,,,,0,1,0,,,1,,1,taskStop,Left_go.png,NoGo,150,Left_nogo.png,IsTrue
171,1658745365105,25/07/2022 10:36:05,1658745364997,1,25/07/2022 11:36:04,92270,31,task-1njw,,23277043,p001,6832170,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.5060.134,1920x1080,1920x969,,Stop Signal Delay - After Caffeine ,6,task full ,task full ,28,18,3,TEST,gosignal,gonogo,1150.0100000000093,,,NoGo,,1,0,0,,,,,1,taskStop,Left_go.png,NoGo,150,Left_nogo.png,IsTrue
172,1658745365228,25/07/2022 10:36:05,1658745365197,1,25/07/2022 11:36:05,92270,31,task-1njw,,23277043,p001,6832170,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.5060.134,1920x1080,1920x969,,Stop Signal Delay - After Caffeine ,6,task full ,task full ,28,18,6,IsTrue,button,timelimit_screen,200.0329999999958,,,,,0,1,0,,,1,,1,taskStop,Left_go.png,NoGo,150,Left_nogo.png,IsTrue
173,1658745366229,25/07/2022 10:36:06,1658745366197,1,25/07/2022 11:36:06,92270,31,task-1njw,,23277043,p001,6832170,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.5060.134,1920x1080,1920x969,,Stop Signal Delay - After Caffeine ,6,task full ,task full ,57,24,1,Screen 1,button,timelimit_screen,999.9439999999886,,,,,0,1,0,,,1,,1,taskGo,Left_go.png,Left,200,Left_go.png,NoGo
174,1658745367248,25/07/2022 10:36:07,1658745367196,1,25/07/2022 11:36:07,92270,31,task-1njw,,23277043,p001,6832170,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.5060.134,1920x1080,1920x969,,Stop Signal Delay - After Caffeine ,6,task full ,task full ,57,24,2,Screen 2,button,timelimit_screen,999.9599999999919,,,,,0,1,0,,,1,,1,taskGo,Left_go.png,Left,200,Left_go.png,NoGo
175,1658745367776,25/07/2022 10:36:07,1658745367746,1,25/07/2022 11:36:07,92270,31,task-1njw,,23277043,p001,6832170,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.5060.134,1920x1080,1920x969,,Stop Signal Delay - After Caffeine ,6,task full ,task full ,57,24,3,TEST,Zone1,response_keyboard_single,541.9000000003725,,,Left,1,1,0,0,,,,,1,taskGo,Left_go.png,Left,200,Left_go.png,NoGo
176,1658745368631,25/07/2022 10:36:08,1658745368596,1,25/07/2022 11:36:08,92270,31,task-1njw,,23277043,p001,6832170,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.5060.134,1920x1080,1920x969,,Stop Signal Delay - After Caffeine ,6,task full ,task full ,57,24,6,IsTrue,button,timelimit_screen,199.9549999999872,,,,,0,1,0,,,1,,1,taskGo,Left_go.png,Left,200,Left_go.png,NoGo
177,1658745369621,25/07/2022 10:36:09,1658745369596,1,25/07/2022 11:36:09,92270,31,task-1njw,,23277043,p001,6832170,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.5060.134,1920x1080,1920x969,,Stop Signal Delay - After Caffeine ,6,task full ,task full ,21,25,1,Screen 1,button,timelimit_screen,999.9230000000098,,,,,0,1,0,,,1,,1,taskGo,Right_go.png,Right,200,Right_go.png,NoGo
178,1658745370632,25/07/2022 10:36:10,1658745370596,1,25/07/2022 11:36:10,92270,31,task-1njw,,23277043,p001,6832170,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.5060.134,1920x1080,1920x969,,Stop Signal Delay - After Caffeine ,6,task full ,task full ,21,25,2,Screen 2,button,timelimit_screen,1000.0359999999928,,,,,0,1,0,,,1,,1,taskGo,Right_go.png,Right,200,Right_go.png,NoGo
179,1658745371679,25/07/2022 10:36:11,1658745371642,1,25/07/2022 11:36:11,92270,31,task-1njw,,23277043,p001,6832170,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.5060.134,1920x1080,1920x969,,Stop Signal Delay - After Caffeine ,6,task full ,task full ,21,25,3,TEST,Zone2,response_keyboard_single,1038.2000000011176,,,Right,1,1,0,0,,,,,1,taskGo,Right_go.png,Right,200,Right_go.png,NoGo
180,1658745372032,25/07/2022 10:36:12,1658745371996,1,25/07/2022 11:36:11,92270,31,task-1njw,,23277043,p001,6832170,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.5060.134,1920x1080,1920x969,,Stop Signal Delay - After Caffeine ,6,task full ,task full ,21,25,6,IsTrue,button,timelimit_screen,200.4100000000035,,,,,0,1,0,,,1,,1,taskGo,Right_go.png,Right,200,Right_go.png,NoGo
181,1658745373036,25/07/2022 10:36:13,1658745372996,1,25/07/2022 11:36:12,92270,31,task-1njw,,23277043,p001,6832170,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.5060.134,1920x1080,1920x969,,Stop Signal Delay - After Caffeine ,6,task full ,task full ,19,19,1,Screen 1,button,timelimit_screen,999.8679999999877,,,,,0,1,0,,,1,,1,taskStop,Left_go.png,NoGo,200,Left_nogo.png,IsTrue
182,1658745374038,25/07/2022 10:36:14,1658745373996,1,25/07/2022 11:36:13,92270,31,task-1njw,,23277043,p001,6832170,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.5060.134,1920x1080,1920x969,,Stop Signal Delay - After Caffeine ,6,task full ,task full ,19,19,2,Screen 2,button,timelimit_screen,1000.0590000000084,,,,,0,1,0,,,1,,1,taskStop,Left_go.png,NoGo,200,Left_nogo.png,IsTrue
